,targetId,hasSafetyEvent,maxClinicalTrialPhase,tissueSpecificity,tissueDistribution,uniqueTherapeuticAreas,uniqueDiseases,maxEffectiveSampleSize,earliestPublicationDate,approvedSymbol,lofConstraint,misConstraint,synConstraint,pathwayCount
422,ENSG00000149294,0,0.5,0.5,0.0,13,35,1778690.168860174,2021-01-21,NCAM1,0.783,3.9385,1.1296,6
423,ENSG00000151067,1,1.0,0.5,0.0,4,13,1076472.0138856068,2013-08-25,CACNA1C,0.814,7.2836,0.066422,5
424,ENSG00000151617,1,1.0,0.5,0.0,5,31,502231.5406594711,2012-01-27,EDNRA,0.576,3.9853,0.71921,2
425,ENSG00000152578,0,1.0,0.75,0.5,2,3,433862.5685735124,2022-07-13,GRIA4,0.588,3.1441,0.43688,5
426,ENSG00000154229,1,1.0,0.5,0.0,3,7,756470.9740366563,2021-01-25,PRKCA,0.603,4.5421,-0.22175,20
427,ENSG00000154269,0,0.5,0.5,0.0,1,2,260210.21963428933,2023-01-18,ENPP3,-0.21099997,0.51033,-0.46983,1
428,ENSG00000154736,0,0.5,0.5,0.0,4,5,110317.46949935023,2022-06-23,ADAMTS5,0.18199998,0.66177,-0.26245,3
429,ENSG00000154928,0,1.0,0.5,0.0,3,4,1778690.168860174,2022-07-14,EPHB1,0.559,3.0453,-0.2725,4
430,ENSG00000157219,1,1.0,1.0,1.0,1,1,4958.457273834881,2021-11-04,HTR5A,-0.19700003,-0.0627,-1.7061,2
431,ENSG00000158445,0,1.0,1.0,0.0,3,10,633132.2332759313,2019-12-01,KCNB1,0.691,5.403,0.12823,2
432,ENSG00000159110,0,1.0,-1.0,-1.0,6,6,519652.4132779146,2020-05-13,IFNAR2,0.23900002,0.58779,0.35865,5
433,ENSG00000160654,0,1.0,1.0,0.0,0,0,0.01,2025-01-01,CD3G,-0.19099998,0.13555,0.31471,13
434,ENSG00000160791,0,1.0,0.5,0.0,1,1,28462.455044254875,2023-01-18,CCR5,-0.592,-0.38831,-0.68323,4
435,ENSG00000160808,0,1.0,0.5,-1.0,3,4,895916.2144062951,2020-05-18,MYL3,0.18900001,1.3298,0.49217,1
436,ENSG00000160951,0,1.0,1.0,0.5,1,4,183761.6081180644,2019-11-15,PTGER1,-0.88900006,-2.8795,-4.7606,2
437,ENSG00000162434,0,1.0,-1.0,-1.0,5,6,322220.1169395476,2019-09-01,JAK1,0.832,5.8688,0.92051,29
438,ENSG00000162975,0,1.0,0.75,0.5,0,0,0.01,2025-01-01,KCNF1,0.42000002,3.4748,-0.57641,1
439,ENSG00000163288,0,1.0,0.5,0.5,1,1,323648.5577791949,2025-01-03,GABRB1,0.435,3.0113,-0.4715,2
440,ENSG00000163599,1,1.0,1.0,0.0,9,26,574782.4268116049,2008-11-02,CTLA4,0.78900003,2.0899,0.57771,3
441,ENSG00000163636,0,1.0,0.5,-1.0,1,2,294387.2978738704,2011-12-11,PSMD6,0.673,1.2153,-0.37192,62
442,ENSG00000164342,1,0.75,-1.0,0.0,4,6,381165.6245253304,2020-06-24,TLR3,0.204,1.3402,0.61925,13
443,ENSG00000164362,0,0.75,,,11,84,782476.8109259979,2009-07-05,TERT,0.407,3.0616,-2.5415,3
444,ENSG00000164400,0,0.75,0.5,1.0,5,6,161092.74087321138,2012-03-25,CSF2,0.38099998,1.0817,0.38305,5
445,ENSG00000164418,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,GRIK2,0.523,2.1566,0.40105,2
446,ENSG00000166206,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,GABRB3,0.561,4.4622,-1.0775,2
447,ENSG00000166501,1,1.0,0.5,0.0,3,4,160010.51072069994,2012-11-01,PRKCB,0.759,4.7871,-0.040536,10
448,ENSG00000167258,0,0.5,-1.0,-1.0,5,8,1424218.0900670097,2017-12-22,CDK12,0.79,2.6395,0.21512,1
449,ENSG00000167723,0,0.5,0.75,0.5,0,0,0.01,2025-01-01,TRPV3,-0.23500001,-0.007152,-0.06249,1
450,ENSG00000168356,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,SCN11A,0.16600001,1.8029,0.48391,2
451,ENSG00000169896,0,0.5,1.0,0.0,3,5,26873.80285776456,2015-10-26,ITGAM,0.32200003,1.3471,0.20711,5
452,ENSG00000170889,0,1.0,-1.0,-1.0,1,1,78751.06843456876,2023-05-08,RPS9,0.735,3.1167,0.30778,19
453,ENSG00000170906,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,NDUFA3,-0.46500003,-0.021115,0.71769,2
454,ENSG00000171105,1,1.0,-1.0,-1.0,10,19,1424218.0900670097,2012-08-12,INSR,0.444,5.4734,0.4161,6
455,ENSG00000171522,0,1.0,0.5,0.0,12,38,473900.221403792,2007-03-05,PTGER4,0.454,2.5528,0.42473,2
456,ENSG00000173039,1,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,RELA,0.6,2.5486,-0.5345,26
457,ENSG00000173198,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,CYSLTR1,,,,4
458,ENSG00000174990,0,1.0,1.0,1.0,0,0,0.01,2025-01-01,CA5A,-0.25699997,-1.3698,-1.0567,1
459,ENSG00000176884,1,1.0,1.0,0.5,0,0,0.01,2025-01-01,GRIN1,0.426,6.6523,-0.64313,9
460,ENSG00000179097,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,HTR1F,-0.011000037,1.0312,-0.83707,2
461,ENSG00000179142,0,1.0,1.0,1.0,2,2,1910759.9043975426,2018-08-13,CYP11B2,-0.008000016,0.01061,-0.42478,4
462,ENSG00000180914,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,OXTR,-0.278,0.36427,-1.2405,2
463,ENSG00000182256,1,1.0,0.5,0.5,0,0,0.01,2025-01-01,GABRG3,0.39999998,2.701,0.07782,2
464,ENSG00000182326,0,1.0,1.0,-1.0,1,1,394357.452283155,2017-12-06,C1S,0.21700001,2.0076,0.72888,3
465,ENSG00000182871,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,COL18A1,-0.0010000467,-2.8284,-3.9876,7
466,ENSG00000184033,0,0.5,1.0,1.0,0,0,0.01,2025-01-01,CTAG1B,,,,0
467,ENSG00000184937,0,0.75,0.5,0.0,10,32,461914.58891516324,2012-02-05,WT1,0.747,1.4207,-1.313,2
468,ENSG00000186009,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,ATP4B,-0.03999996,0.079846,-0.30554,1
469,ENSG00000186318,1,0.75,0.75,-1.0,1,1,35408.731264242386,2024-09-30,BACE1,0.444,2.2123,0.84792,1
470,ENSG00000187045,0,0.5,1.0,0.5,4,5,397309.7797528111,2018-08-13,TMPRSS6,0.17900002,0.54545,0.26062,2
471,ENSG00000187730,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,GABRD,0.21399999,1.6896,-1.5792,0
472,ENSG00000196218,1,1.0,0.75,0.0,0,0,0.01,2025-01-01,RYR1,0.356,4.0067,0.48685,2
473,ENSG00000196236,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,XPNPEP3,0.16900003,1.0848,0.86852,0
474,ENSG00000196411,0,1.0,-1.0,0.0,0,0,0.01,2025-01-01,EPHB4,0.35500002,1.6946,-0.8148,4
475,ENSG00000197561,1,1.0,1.0,0.0,0,0,0.01,2025-01-01,ELANE,-0.245,-0.55026,-1.4903,8
476,ENSG00000197756,0,1.0,-1.0,-1.0,2,2,21201.639474894007,2023-03-22,RPL37A,0.13200003,1.2748,-0.36229,13
477,ENSG00000198034,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPS4X,,,,18
478,ENSG00000198223,0,1.0,0.5,0.0,3,6,298504.9722193353,2023-01-18,CSF2RA,,,,6
479,ENSG00000205250,0,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,E2F4,0.385,0.2399,-1.7473,9
480,ENSG00000226979,1,0.5,0.75,0.5,0,0,0.01,2025-01-01,LTA,0.23900002,1.9053,1.2922,3
481,ENSG00000227357,0,0.5,,,0,0,0.01,2025-01-01,HLA-DRB4,,,,7
482,ENSG00000231500,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPS18,0.791,3.1356,-0.11699,18
483,ENSG00000231679,1,0.5,,,0,0,0.01,2025-01-01,HLA-DRB3,,,,7
484,ENSG00000239732,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,TLR9,-0.116000056,3.1255,0.81137,7
485,ENSG00000239961,0,0.5,0.75,0.5,0,0,0.01,2025-01-01,LILRA4,-0.27999997,0.26173,-0.074289,1
486,ENSG00000250506,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,CDK3,-0.08200002,0.90122,0.24196,0
487,ENSG00000259207,0,1.0,0.5,0.0,2,2,167055.73472660675,2021-11-04,ITGB3,0.315,2.1743,1.1136,22
488,ENSG00000006071,1,1.0,0.75,0.0,4,5,765591.3646788632,2007-04-26,ABCC8,0.171,2.8451,1.1937,3
489,ENSG00000007952,0,0.5,1.0,0.5,0,0,0.01,2025-01-01,NOX1,,,,4
490,ENSG00000008018,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,PSMB1,0.45099998,0.69125,0.19174,63
491,ENSG00000009724,0,0.75,1.0,0.0,0,0,0.01,2025-01-01,MASP2,-0.15900004,-0.20371,-1.1927,4
492,ENSG00000010610,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,CD4,0.32700002,1.6912,0.82823,12
493,ENSG00000011677,1,1.0,0.75,0.5,0,0,0.01,2025-01-01,GABRA3,,,,1
494,ENSG00000015413,0,1.0,0.75,0.0,4,5,466632.7979326389,2019-01-21,DPEP1,-0.505,-1.3812,-1.9166,3
495,ENSG00000043591,1,1.0,0.5,0.0,4,4,1424218.0900670097,2018-08-13,ADRB1,-0.939,-0.84844,-2.3533,2
496,ENSG00000049540,0,0.75,-1.0,0.0,4,11,672632.4785173276,2018-08-13,ELN,0.30400002,1.2583,0.89203,3
497,ENSG00000051382,0,0.75,-1.0,-1.0,2,2,69925.93241087522,2023-01-18,PIK3CB,0.681,3.3831,0.95476,32
498,ENSG00000058091,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,CDK14,0.106000006,1.4405,0.69452,0
499,ENSG00000064012,1,0.5,0.5,-1.0,4,22,521818.7070055739,2011-10-09,CASP8,0.305,1.6719,0.79905,22
500,ENSG00000065883,0,0.5,-1.0,-1.0,0,0,0.01,2025-01-01,CDK13,0.566,-1.1078,-4.2031,2
501,ENSG00000065989,1,1.0,-1.0,-1.0,4,7,383158.3001114715,2013-07-01,PDE4A,0.566,2.4761,0.83823,2
502,ENSG00000067900,1,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,ROCK1,0.707,4.9276,1.3399,15
503,ENSG00000068078,1,1.0,0.5,0.0,6,16,1424218.0900670097,2018-10-08,FGFR3,0.542,1.1956,-3.0724,16
504,ENSG00000069696,1,1.0,-1.0,0.0,0,0,0.01,2025-01-01,DRD4,-0.952,-6.3234,-6.725,2
505,ENSG00000075043,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,KCNQ2,0.70500004,3.7078,-2.1944,2
506,ENSG00000077514,0,1.0,-1.0,-1.0,4,10,598869.4096893278,2012-05-27,POLD3,0.59000003,0.4016,0.75171,17
507,ENSG00000078061,0,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,ARAF,,,,11
508,ENSG00000080573,0,1.0,-1.0,0.0,1,1,205425.60717824215,2023-01-18,COL5A3,0.18800002,-0.57062,-1.6078,13
509,ENSG00000082175,1,1.0,0.75,0.0,4,6,756470.9740366563,2023-01-18,PGR,0.44599998,-0.87107,-2.1285,5
510,ENSG00000083845,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPS5,0.68700004,3.6387,-0.092051,18
511,ENSG00000085662,0,1.0,1.0,-1.0,0,0,0.01,2025-01-01,AKR1B1,0.25,0.96012,0.020202,3
512,ENSG00000090932,0,0.75,1.0,0.5,0,0,0.01,2025-01-01,DLL3,-0.51199996,-3.403,-3.3085,2
513,ENSG00000091128,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,LAMB4,-0.09000003,1.2705,1.2241,0
514,ENSG00000094631,1,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,HDAC6,,,,11
515,ENSG00000096384,1,0.75,-1.0,-1.0,0,0,0.01,2025-01-01,HSP90AB1,0.65,2.7803,-2.168,21
516,ENSG00000099795,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFB7,-0.94500005,-1.2525,-1.3619,2
517,ENSG00000100739,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,BDKRB1,-0.85099995,0.83971,0.29876,3
518,ENSG00000101204,1,1.0,0.5,0.5,5,12,539013.8231881644,2018-08-13,CHRNA4,0.16600001,0.18604,-0.97797,3
519,ENSG00000101213,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,PTK6,-0.255,0.083605,-0.63724,12
520,ENSG00000101846,0,0.5,0.5,-1.0,0,0,0.01,2025-01-01,STS,,,,3
521,ENSG00000103222,1,0.5,-1.0,0.0,0,0,0.01,2025-01-01,ABCC1,0.436,2.0321,-1.3967,8
522,ENSG00000103546,1,1.0,0.5,0.5,0,0,0.01,2025-01-01,SLC6A2,0.481,3.3398,-0.17437,2
523,ENSG00000105146,1,0.5,1.0,0.0,0,0,0.01,2025-01-01,AURKC,0.194,1.2343,0.31529,0
524,ENSG00000106258,1,1.0,0.5,0.0,1,1,39406.19595155135,2023-12-08,CYP3A5,-0.027999997,1.3209,1.0493,2
525,ENSG00000108556,0,1.0,0.75,0.5,2,2,1424218.0900670097,2021-06-07,CHRNE,-0.29799998,-1.4499,-2.8095,1
526,ENSG00000108691,1,0.5,0.5,-1.0,3,4,90566.66054026398,2023-01-18,CCL2,-0.84000003,0.893,0.47195,5
527,ENSG00000108839,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,ALOX12,0.078999996,1.6259,1.3891,6
528,ENSG00000109163,0,1.0,1.0,1.0,0,0,0.01,2025-01-01,GNRHR,0.21100003,0.14942,0.21445,2
529,ENSG00000109320,1,0.75,-1.0,-1.0,9,19,418004.04054809693,2012-11-01,NFKB1,0.822,3.9758,0.47587,27
530,ENSG00000110245,1,1.0,1.0,0.0,2,2,189783.09211041918,2021-10-18,APOC3,-0.67999995,0.24201,0.6376,4
531,ENSG00000110876,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,SELPLG,-0.94299996,1.0398,0.0199,1
532,ENSG00000111262,0,1.0,1.0,0.5,1,1,13219.952617929488,2015-10-26,KCNA1,0.065,3.8753,-0.65135,1
533,ENSG00000112038,1,1.0,0.5,0.5,3,3,138299.18470865054,2013-12-01,OPRM1,-0.08200002,-0.03313,0.15401,6
534,ENSG00000112164,1,1.0,0.5,0.5,5,10,756470.9740366563,2019-02-04,GLP1R,0.50600004,1.8009,-0.092866,3
535,ENSG00000113575,1,0.5,-1.0,-1.0,1,1,381165.6245253304,2023-01-18,PPP2CA,0.685,5.568,-0.72979,39
536,ENSG00000113721,1,1.0,-1.0,0.0,0,0,0.01,2025-01-01,PDGFRB,0.496,2.8591,0.77329,6
537,ENSG00000114391,0,1.0,-1.0,-1.0,1,1,192848.64833759028,2021-07-08,RPL24,0.41500002,2.2565,-0.25828,13
538,ENSG00000115604,0,0.5,0.5,0.0,9,22,562534.7696387965,2008-03-02,IL18R1,-0.15499997,1.2767,-0.016361,2
539,ENSG00000115607,0,0.5,0.75,0.0,5,11,444537.33605315426,2010-02-28,IL18RAP,0.16100001,0.86894,0.27396,1
540,ENSG00000116329,1,1.0,0.5,1.0,0,0,0.01,2025-01-01,OPRD1,-0.44500005,0.20565,-1.1691,3
541,ENSG00000117298,0,0.5,-1.0,-1.0,3,3,427337.4491868293,2023-01-18,ECE1,0.518,2.4896,0.36254,1
542,ENSG00000118298,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,CA14,-0.16700006,0.59882,0.43536,1
543,ENSG00000118523,0,0.75,-1.0,-1.0,1,1,49742.651617673284,2023-01-18,CCN2,-0.049999952,-0.22824,0.083145,2
544,ENSG00000119421,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,NDUFA8,-0.10800004,0.71795,0.44628,2
545,ENSG00000119699,0,1.0,-1.0,-1.0,2,2,151416.12986435954,2021-02-24,TGFB3,0.751,2.8651,1.2811,4
546,ENSG00000120242,0,0.5,,,0,0,0.01,2025-01-01,IFNA8,-0.928,-0.65616,-0.30777,6
547,ENSG00000121594,0,1.0,0.5,0.5,3,3,38944.05949995025,2012-05-06,CD80,0.18199998,1.4654,0.34031,8
548,ENSG00000123360,0,1.0,1.0,0.0,1,1,26841.183331692897,2023-01-18,PDE1B,0.623,2.9474,1.05,3
549,ENSG00000123545,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFAF4,0.037999988,0.25017,0.068601,1
550,ENSG00000124731,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,TREM1,-0.024999976,0.31697,0.41233,3
551,ENSG00000125498,0,0.5,0.5,1.0,0,0,0.01,2025-01-01,KIR2DL1,-0.63399994,-3.4981,-2.0496,1
552,ENSG00000125910,0,1.0,0.5,0.0,3,3,258213.8601133611,2023-01-18,S1PR4,-0.89400005,-0.94567,-1.6207,2
553,ENSG00000126262,0,0.5,0.5,0.0,0,0,0.01,2025-01-01,FFAR2,-0.719,0.5148,0.1959,2
554,ENSG00000127472,0,0.75,0.5,0.0,1,1,3865.396263381562,2024-07-19,PLA2G5,-0.05700004,0.33451,0.33039,6
555,ENSG00000127824,0,1.0,0.5,-1.0,0,0,0.01,2025-01-01,TUBA4A,0.055000007,5.0015,0.86569,38
556,ENSG00000130037,0,1.0,0.75,0.0,0,0,0.01,2025-01-01,KCNA5,-0.18200004,-0.73659,-2.3613,2
557,ENSG00000130758,0,0.75,1.0,0.0,0,0,0.01,2025-01-01,MAP3K10,0.49400002,0.64704,-1.2331,0
558,ENSG00000131203,1,0.75,0.5,0.0,0,0,0.01,2025-01-01,IDO1,-0.23699999,-0.44253,0.51621,1
559,ENSG00000131791,1,0.75,0.5,-1.0,0,0,0.01,2025-01-01,PRKAB2,0.13700002,1.3909,-0.47796,10
560,ENSG00000132155,1,1.0,-1.0,-1.0,1,1,203321.91836345146,2020-04-15,RAF1,0.647,3.4281,0.38152,17
561,ENSG00000132671,0,1.0,,,1,3,109001.36551434857,2022-10-12,SSTR4,,-1.9447,-1.0277,2
562,ENSG00000133105,0,0.75,,,5,11,756470.9740366563,2021-11-04,RXFP2,-0.09500003,1.6576,-0.20331,2
563,ENSG00000133216,1,1.0,0.5,0.0,2,3,112237.0074902361,2023-01-18,EPHB2,0.735,4.124,1.2326,5
564,ENSG00000134545,0,0.75,0.5,0.0,0,0,0.01,2025-01-01,KLRC1,-0.23599994,1.1139,1.217,1
565,ENSG00000135862,0,1.0,0.5,-1.0,4,13,765591.3646788632,2018-12-03,LAMC1,0.736,2.4423,0.84736,11
566,ENSG00000136531,0,1.0,1.0,0.5,2,2,54892.674160393246,2014-10-26,SCN2A,0.839,8.7269,1.0759,3
567,ENSG00000136573,0,1.0,0.75,0.5,10,20,466632.7979326389,2008-01-20,BLK,-0.29499996,-2.5547,-2.3353,2
568,ENSG00000136810,0,0.5,0.5,-1.0,1,1,521818.7070055739,2023-11-09,TXN,-0.47099996,1.3092,-0.065532,9
569,ENSG00000136928,0,1.0,1.0,0.5,1,1,171880.2916512608,2022-04-08,GABBR2,0.606,4.1068,-0.24952,5
570,ENSG00000137154,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPS6,0.834,1.4361,-2.2037,22
571,ENSG00000138794,0,0.5,0.5,-1.0,0,0,0.01,2025-01-01,CASP6,0.04699999,0.75485,0.11448,4
572,ENSG00000139219,0,1.0,0.75,0.5,3,6,1470466.6505612188,2014-09-14,COL2A1,0.81700003,5.3873,0.32968,13
573,ENSG00000141279,0,0.5,-1.0,-1.0,8,13,461914.58891516324,2013-07-01,NPEPPS,0.701,4.731,1.545,1
574,ENSG00000142156,0,1.0,0.5,0.0,3,4,333304.3295866077,2018-08-13,COL6A1,0.29400003,0.3978,-0.73388,8
575,ENSG00000142208,1,1.0,-1.0,-1.0,1,1,112184.2204720767,2024-04-26,AKT1,0.526,4.2239,0.10641,42
576,ENSG00000142327,0,0.5,-1.0,0.0,0,0,0.01,2025-01-01,RNPEPL1,0.096000016,0.36877,-2.7918,0
577,ENSG00000142731,0,0.5,0.75,0.0,0,0,0.01,2025-01-01,PLK4,0.38099998,1.0857,0.21459,7
578,ENSG00000143384,0,0.75,0.5,-1.0,3,4,406587.2658730814,2019-03-05,MCL1,0.605,-0.80627,-1.4202,2
579,ENSG00000143473,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,KCNH1,0.47399998,5.079,1.2763,1
580,ENSG00000145335,0,0.5,0.75,-1.0,3,6,1778690.168860174,2009-11-15,SNCA,0.30900002,1.1478,-0.67771,2
581,ENSG00000146070,0,0.75,0.5,0.0,0,0,0.01,2025-01-01,PLA2G7,-0.533,-0.78905,-0.99568,1
582,ENSG00000146143,0,1.0,0.5,-1.0,1,1,394357.452283155,2017-12-06,PRIM2,0.07499999,1.2846,0.91398,9
583,ENSG00000147403,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL10,,,,13
584,ENSG00000148680,1,1.0,0.75,0.5,1,1,97181.90375256384,2023-01-18,HTR7,0.255,2.0505,0.067874,3
585,ENSG00000148926,0,0.5,0.5,-1.0,6,13,672632.4785173276,2021-04-22,ADM,0.41900003,0.33158,0.40732,3
586,ENSG00000151366,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFC2,0.036000013,-0.061496,-0.4793,3
587,ENSG00000152086,0,1.0,0.75,0.5,0,0,0.01,2025-01-01,TUBA3E,0.120000005,1.6701,1.8523,28
588,ENSG00000153956,0,1.0,0.5,0.0,3,5,1129585.974638378,2021-09-29,CACNA2D1,0.56299996,2.3712,-0.44289,1
589,ENSG00000156486,0,1.0,0.5,0.5,0,0,0.01,2025-01-01,KCNS2,0.19700003,2.1877,0.67078,1
590,ENSG00000159131,0,1.0,-1.0,-1.0,1,2,160010.51072069994,2023-05-08,GART,0.504,1.4441,0.1965,1
591,ENSG00000159899,0,1.0,-1.0,0.0,0,0,0.01,2025-01-01,NPR2,0.48299998,4.5979,1.2297,1
592,ENSG00000160870,1,1.0,1.0,0.5,3,3,384314.83364002535,2023-01-18,CYP3A7,-0.03400004,1.1674,1.285,1
593,ENSG00000162009,0,1.0,0.75,0.5,0,0,0.01,2025-01-01,SSTR5,-0.931,0.59015,0.1963,2
594,ENSG00000162244,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,RPL29,-0.426,1.2447,-0.20976,13
595,ENSG00000163359,0,1.0,0.5,0.0,1,2,394357.452283155,2020-10-05,COL6A3,0.436,2.1118,1.0404,8
596,ENSG00000163399,1,1.0,0.5,-1.0,0,0,0.01,2025-01-01,ATP1A1,0.81200004,8.2395,0.45485,3
597,ENSG00000163464,0,0.75,0.5,0.0,0,0,0.01,2025-01-01,CXCR1,-0.75,0.61426,0.43286,3
598,ENSG00000164344,0,1.0,1.0,0.0,3,6,62629.11170662631,2019-01-19,KLKB1,0.026000023,0.65772,-0.40272,4
599,ENSG00000165806,0,0.5,-1.0,-1.0,2,2,278498.5074409075,2018-08-13,CASP7,0.007000029,1.127,0.84857,6
600,ENSG00000165891,1,0.75,0.5,0.5,0,0,0.01,2025-01-01,E2F7,0.42000002,1.8762,0.62947,1
601,ENSG00000165995,0,1.0,-1.0,0.0,6,6,500292.45069431677,2013-08-25,CACNB2,0.23000002,-0.71303,-0.8498,8
602,ENSG00000167207,0,1.0,0.5,0.0,6,11,301203.06999851385,2006-10-26,NOD2,-0.032999992,0.92884,0.1242,7
603,ENSG00000168418,0,1.0,1.0,1.0,0,0,0.01,2025-01-01,KCNG4,-0.47300005,-1.9983,-1.5527,1
604,ENSG00000168542,1,1.0,0.5,0.0,0,0,0.01,2025-01-01,COL3A1,0.709,4.6137,-0.1854,15
605,ENSG00000168653,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFS5,-0.09200001,-0.019524,0.65892,2
606,ENSG00000171552,0,0.75,-1.0,-1.0,1,2,521818.7070055739,2023-09-08,BCL2L1,0.73899996,2.1944,1.1779,7
607,ENSG00000171855,0,0.75,,,0,0,0.01,2025-01-01,IFNB1,,-1.1455,-0.71436,8
608,ENSG00000171873,0,1.0,0.5,0.0,1,1,358386.30063935445,2021-11-04,ADRA1D,-0.77199996,-1.073,-0.94272,3
609,ENSG00000172819,1,1.0,0.5,-1.0,0,0,0.01,2025-01-01,RARG,0.39600003,3.7537,-0.12244,3
610,ENSG00000174175,1,1.0,-1.0,0.0,2,2,645988.1975077938,2024-07-19,SELP,0.027999997,0.55351,-0.24559,2
611,ENSG00000174807,0,0.5,0.5,0.0,2,6,313882.50400013494,2016-07-17,CD248,-0.594,0.79911,-0.014373,0
612,ENSG00000176105,0,1.0,-1.0,-1.0,1,1,50161.278626555366,2018-11-28,YES1,0.24900001,1.9699,0.89372,17
613,ENSG00000176387,0,1.0,0.75,0.0,0,0,0.01,2025-01-01,HSD11B2,-0.204,0.57112,-0.94775,2
614,ENSG00000177628,0,0.5,-1.0,-1.0,3,4,76832.90012167432,2014-07-27,GBA1,0.29299998,2.2965,0.61578,2
615,ENSG00000181143,1,1.0,0.75,0.5,4,5,562534.7696387965,2019-03-28,MUC16,0.213,-4.9527,-3.0519,6
616,ENSG00000182054,0,1.0,0.75,-1.0,2,2,384314.83364002535,2021-04-08,IDH2,0.49800003,1.5569,-1.36,4
617,ENSG00000183454,1,1.0,1.0,0.5,3,9,633132.2332759313,2014-07-22,GRIN2A,0.732,3.7232,-0.99497,7
618,ENSG00000184983,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,NDUFA6,-0.523,0.23712,0.050325,2
619,ENSG00000185015,0,1.0,0.5,0.0,0,0,0.01,2025-01-01,CA13,0.14499998,0.23775,-0.17699,1
620,ENSG00000185149,1,0.5,0.5,0.5,0,0,0.01,2025-01-01,NPY2R,-0.078999996,1.1154,-0.59004,2
621,ENSG00000185386,1,1.0,0.5,-1.0,0,0,0.01,2025-01-01,MAPK11,-0.30700004,0.15854,-1.4988,12
622,ENSG00000185483,0,0.75,0.5,0.0,0,0,0.01,2025-01-01,ROR1,0.674,3.1497,1.517,1
623,ENSG00000186868,0,0.5,0.5,0.0,12,27,756470.9740366563,2010-11-02,MAPT,0.277,2.4904,0.20612,3
624,ENSG00000188389,0,1.0,0.5,0.5,4,5,562534.7696387965,2019-03-28,PDCD1,0.10900003,1.421,-0.021219,2
625,ENSG00000196230,0,1.0,-1.0,-1.0,0,0,0.01,2025-01-01,TUBB,0.822,8.3509,0.82376,9
626,ENSG00000197442,1,0.75,0.5,-1.0,0,0,0.01,2025-01-01,MAP3K5,0.56700003,3.2716,0.43478,1
627,ENSG00000198049,0,1.0,1.0,1.0,0,0,0.01,2025-01-01,AVPR1B,-0.194,-0.17813,0.19611,3
628,ENSG00000198099,0,1.0,1.0,0.5,0,0,0.01,2025-01-01,ADH4,-0.07700002,-0.24816,-0.54222,2
629,ENSG00000198178,0,0.75,0.5,0.5,0,0,0.01,2025-01-01,CLEC4C,0.15799999,0.46819,-0.091444,2
630,ENSG00000198400,1,1.0,0.5,0.5,2,2,44660.84794838759,2024-07-19,NTRK1,0.046000004,0.91609,-0.83758,10
631,ENSG00000198755,0,1.0,-1.0,-1.0,1,1,1129585.974638378,2022-07-14,RPL10A,0.27999997,2.9581,0.51679,13
632,ENSG00000204264,0,1.0,-1.0,0.0,0,0,0.01,2025-01-01,PSMB8,0.15100002,0.83816,0.6159,5
